id,url_legal,license,excerpt,target,standard_error,kfold
79e11d324,https://kids.frontiersin.org/article/10.3389/frym.2018.00070,CC BY 4.0,"Like Parkinson's Disease, Huntington's Disease is also a neurodegenerative disease that causes movement problems and affects the basal ganglia. Unlike Parkinson's Disease, Huntington's Disease is a genetic illness. This means that if either parent has the disease, the children are also very likely to have the illness. Huntington's Disease is a result of abnormal protein buildup in brain, which results in neuronal death, causing the movement disorder. Mainly, individuals with this disease will show excessive movement, movement that is generally unwanted and unnecessary. For example, they often have constant vibrating limbs, something that is out of their control. As the disease progresses, people with Huntington's will find it increasingly hard to move the way they want to move.
In any neurodegenerative disease, if neurons are dying, then the brain is getting smaller! This is a serious problem and causes the person to have memory and thinking problems. These problems are a common feature of all neurodegenerative diseases.",-0.687688231,0.44471718299999996,2
7fe628758,https://kids.frontiersin.org/article/10.3389/frym.2018.00067,CC BY 4.0,"Otoliths, or ear stones, grow inside the inner ear of bony fish. There are over 28,000 species, including such diverse species as clownfish, seahorse, salmon, and tuna. Bony fish have three pairs of otoliths—the sagittae, the lapilli, and the asteriscii. Otoliths are made of calcium carbonate, the same chemical compound that chalk and limestone are made of. Different fish have otoliths that are different in shape and size, so scientists can find the otoliths in the poop of birds and seals to see what kind of fish these animals are eating-yuck! Otoliths allow the fish to keep their balance and to detect sound and water depth. Otoliths grow continuously during a fish's life, a few microns each day from birth until death. One micron is 1,000 times smaller than one millimeter, so otoliths are typically about the size of a grain of sand in juvenile fish and the size of a fingernail in most adult fish.",-1.363978683,0.490965096,2
55990b441,https://kids.frontiersin.org/article/10.3389/frym.2019.00122,CC BY 4.0,"The previous arthropods may seem pretty harmless or, at the worst, we may think they are pests. because they are annoying. But spiders tend to create a lot of fear in people. This is due to the fact that almost all spiders are venomous, and some have large enough fangs to bite humans. However, other than a few species, most spiders are harmless, avoid humans, and are beneficial as predators of pests and parasites This is good news, because in our study we found that two families of spiders, cobweb spiders and cellar spiders, were found in 100 and 84% of homes, respectively. In fact, we found evidence of cobweb spiders in 65% of the rooms we sampled. Spiders are very good at surviving for long periods of time without food and can live in the less-than-ideal environment that houses provide. Spiders are not the only predators to become accustomed to homes. House centipedes, or ""thousand-leggers"" may be even more terrifying to people. These many-legged arthropods can thrive indoors where the humidity is right.",-1.179180106,0.464664869,2
79d17eb82,https://www.africanstorybook.org/,CC BY 4.0,"""What happened to my spinach?"" she demanded to know. Sipho was so scared that he could not talk. While they were standing in the garden, Thabo arrived. ""Thabo, do you know anything about my spinach?"" asked grandmother. ""No, grandmother. I don't know anything about the spinach,"" replied Thabo. ""Did you two boys leave the gate open? I told you never to leave it open."" ""No, grandmother!"" said the boys with one voice. The two boys started to blame each other. They began to argue. Grandmother heard them arguing and called them. Grandmother asked them what they were arguing about. The boys told her the truth about the spinach. They admitted to grandmother that they had left the gate open. They were very sorry. Grandmother was very kind. In a calm voice she said, ""I hope you two boys have learned your lesson. You must never leave the gate open again.""",0.556225571,0.548504604,2
0301013cf,https://en.wikipedia.org/wiki/Open-source_software,CC BY-SA 3.0,"Open-source software is usually easier to obtain than proprietary software, often resulting in increased use. Additionally, the availability of an open-source implementation of a standard can increase adoption of that standard. It has also helped to build developer loyalty as developers feel empowered and have a sense of ownership of the end product.
Moreover, lower costs of marketing and logistical services are needed for OSS. It is a good tool to promote a company's image, including its commercial products.The OSS development approach has helped produce reliable, high quality software quickly and inexpensively. Open-source development offers the potential for a more flexible technology and quicker innovation. It is said to be more reliable since it typically has thousands of independent programmers testing and fixing bugs of the software. Open source is not dependent on the company or author that originally created it. Even if the company fails, the code continues to exist and be developed by its users. Also, it uses open standards accessible to everyone; thus, it does not have the problem of incompatible formats that may exist in proprietary software.",-2.209590083,0.524648908,2
a3786e03d,https://www.africanstorybook.org/,CC BY 4.0,"Now, with the suns gone, there was darkness everywhere. The deer could not see the tigers. The elephants bumped into trees. The rabbits walked over the lions and there was confusion all around. To find a solution, the animals decided to have a meeting. A rabbit told them about one of the seven suns who was still alive and hiding behind a hill. But who would be the best one to call back the sun? ""I will call out to the sun,"" said the lion, for he was the king of the forest. ""Sun, sun, please do not run away. Come back and shine on us,"" roared the lion. But the sun did not listen to him. The elephant called out next. He raised his trunk and trumpeted, ""Sun, sun, please come back."" But the sun did not listen to him. The peacock danced and pleaded, ""Sun, sun, please come back."" But the sun refused to come out. One after the other, all the animals called out to the sun.",-0.34398012,0.48178195,2
7a0474321,https://www.commonlit.org/texts/laura-s-key,CC BY-NC-SA 2.0,"Rubbing sleep from her eyes, Laura stumbled out of bed. She pulled on shorts and a t-shirt, her pursed lips and flared nostrils broadcasting her mood. But once she'd finished a plate of her father's famous scrambled eggs with jalapeños and warm tortillas, she rushed to the closet to dig out her cleats. Could I really become a better soccer player? she wondered.
Laura ran to get a soccer ball from the garage, but her mother said, ""We won't be needing that.""
""Why not?"" Laura asked.
""You'll see. Come on!"" Her mother strode down the street with a tote bag over shoulder and a jumbo box of trash bags under her arm.
Frowning, Laura followed her mother to a vacant lot a few blocks from their house. Though the lot was certainly big enough to practice dribbling, it was also full of weeds, old tires, rusty beer cans, and take-out cartons. Laura raised her eyebrows. ""You want me to practice here?""
Her mother handed her a big black trash bag and a pair of thick gardening gloves. ""You do too much sitting around watching YouTube, mija,"" she said, pulling on her own gloves.",1.410419892,0.5657198179999999,2
0e2cc2033,https://www.commonlit.org/texts/coping-mechanisms,CC BY-NC-SA 2.0,"Adaptive coping mechanisms are positive ways people alleviate stress.
Anticipation is a way to reduce the stress of a difficult challenge by anticipating what it will be like and preparing for how to cope with it. Some literary critics believe that this is the reason why people enjoy reading about, watching, and analyzing tragedies. Thinking about tragic events helps people prepare for unforeseen difficult circumstances.
Finding emotional support from others or asking for help can be an instrumental way of maintaining emotional health during a difficult period. The brain's response to worry enhances the effectiveness of this strategy. Stress releases neurohormones that strengthen your ability to seek emotional support by increasing your empathy and encouraging you to look for close social bonds.
Problem-solving focuses on locating the source of the problem and determining solutions, or action steps. Developing a plan can help lessen stress that comes from the unknown. Problem-solving can be strengthened by creativity, and it is a useful response to both simple and complex issues. A strong problem-solving process involves defining the issue, brainstorming alternatives, evaluating and choosing between these alternatives, and implementing solutions.
People of all ages and cultures respond to humor.",-1.741490658,0.497097665,2
475802be3,https://en.wikipedia.org/wiki/Ancient_Greek,CC BY-SA 3.0,"Ancient Greek includes the forms of Greek used in ancient Greece and the ancient world from around the 9th century BCE to the 6th century CE. It is often roughly divided into the Archaic period (9th to 6th centuries BCE), Classical period (5th and 4th centuries BCE), and Hellenistic period (3rd century BCE to 6th century CE). It is antedated in the second millennium BCE by Mycenaean Greek.
The language of the Hellenistic phase is known as Koine (common). Koine is regarded as a separate historical stage of its own, although in its earliest form it closely resembled Attic Greek and in its latest form it approaches Medieval Greek. Prior to the Koine period, Greek of the classic and earlier periods included several regional dialects.
Ancient Greek was the language of Homer and of classical Athenian historians, playwrights, and philosophers. It has contributed many words to English vocabulary and has been a standard subject of study in educational institutions of the West since the Renaissance. This article primarily contains information about the Epic and Classical phases of the language.",-2.128637056,0.490294675,2
04245deb8,https://simple.wikipedia.org/wiki/Frog,CC BY-SA 3.0 and GFDL,"Frogs are amphibians of the order Anura. There is not much difference between frogs and toads, and they are not classified separately. This is because the toad lifestyle, with its dry, rough, skin, is an adaptation to living in drier habitats. The toad form has evolved a number of times independently, an example of convergent evolution.
Frogs can live on land and in fresh water. They cannot survive in salt water. Their development is by metamorphosis. They usually hatch as tadpoles from eggs, which are laid by a female frog. The eggs are called frogspawn. Tadpoles have tails and gills. When they grow up, they lose their tails and gills and grow four long legs.
Adult frogs can jump with their legs. They have long tongues that they use to catch bugs. They make a sound called a croak. Some species live in trees, and some types of frog are protected by being poisonous. Frogs live all over the world.",-0.644070676,0.503932125,2
82a6d3579,https://kids.frontiersin.org/article/10.3389/frym.2019.00121,CC BY 4.0,"Counting rhinos is hard work! Think of what would happen if you went into the woods and tried to count all of the birds around you. Some birds would be flying all over the place, and some would hide as soon as they saw you. Other birds would be up in trees and you would never even know they were there. So, if you went into the rainforest and tried to count all the Javan rhinos, you would most likely count zero!
Obviously, rhinos cannot fly, but you get the picture—rhinos can be very secretive and do not like to be around humans. What is more, the rainforest is thick with thousands of trees and plants bunched together. So, we needed to come up with creative ways to use science to count the rhinos, similar to the way a detective uses clues and logic to solve a mystery!
In the past, scientist-detectives have used clues like rhino footprints (and even rhino poop!) to estimate how many Javan rhinos live in the park. But those things cannot give a very accurate estimate.",1.367284376,0.648473916,2
45564f878,https://kids.frontiersin.org/article/10.3389/frym.2018.00063,CC BY 4.0,"Our ears are complex anatomical structures that are separated into three main parts, called the outer ear, middle ear, and inner ear. The outer ear is the only visible part of the ear and is primarily used for funneling sound from the environment into the ear canal. From there, sound travels into the middle ear, where it vibrates the eardrum and three tiny bones, called the ossicles, that transmit sound energy to the inner ear. The energy continues to travel to the inner ear, where it is received by the cochlea. The cochlea is a structure within the ear that is shaped like a snail shell, and it contains the Organ of Corti, where sensory ""hair cells"" are present that can sense the sound energy. When the cochlea receives the sound, it amplifies the signal detected by these hair cells and transmits the signal through the auditory nerve to the brain. 
While the ears are responsible for receiving sound from the environment, it is the brain that perceives and makes sense of these sounds. The auditory cortex of the brain is located within a region called the temporal lobe and is specialized for processing and interpreting sounds.",-0.650322956,0.47429114299999997,2
497e85068,https://kids.frontiersin.org/article/10.3389/frym.2020.00081,CC BY 4.0,"At first, some scientists thought that the brain could benefit just by listening to music. They showed that people's scores on IQ tests improved when they listened to classical music by Mozart. This led people to believe that listening to music makes you smarter. But this was an oversimplification and an overstatement of the results. Subsequent studies showed that listening to music does not actually make you smarter, but rather raises your level of enjoyment and decreases your feelings of stress, which sometimes result in better focus and improved test scores. This means that, while music in your home or classroom would not automatically improve your performance, it could be useful to help you to focus on a new task or in situations when increased attention and decreased stress are necessary. Further, just listening to music may have a different, or perhaps smaller, effect than actually playing music. This is much the same as the way that playing sports will improve your physical condition more than simply watching sports. Therefore, the focusing power of music could be amplified by playing along.",-0.06501728,0.46759133,2
0194295f1,https://www.africanstorybook.org/#,CC BY 4.0,"There was a boy who was named John. He lived with his grandparents in a village called Daveyton Village in Free State. John grew up. He took a walk around the village and he saw a crying baby. He rushed there called for help. The community of the village rushed to him and asked him what happened. John replied ""I was taking a walk and I saw a crying baby."" The community asked him again and they said ""Do you know this child?"" John replied ""No I don't."" Then the community leader took a baby to his home. The next day John was called to a community meeting of the unknown baby. John was asked to go to Faith the farmer and the settlers who lived nearby the river where the unknown baby was found. John agreed on that brilliant and clever idea.",0.17980864,0.513993181,2
cd5279677,https://simple.wikipedia.org/wiki/Podcasting,CC BY-SA 3.0 and GFDL,"Podcasting is a way to share information as digital audio files. People often subscribe, download, and share podcasts using a computer and listen to them on an MP3 player.
Many podcasts are similar to broadcast radio news or discussion programs. Some use other formats such as a continuing story, comedy show, lecture, or audiobook.
Podcasts can be found for almost anything. Radio shows, do it yourself projects, special interest groups, religious sermons, comedy sketches, cartoons, and just about anything else can be found. Once a podcast is found, it can be subscribed to like a magazine or newspaper and then downloaded. Once it is downloaded, it can be stored on an MP3 player to be listened to.
Podcasting has become so popular that many people who write for magazines or report news on television have also been putting out their own podcasts.",1.174546793,0.531964254,2
7b862221d,https://freekidsbooks.org/wp-content/uploads/2019/12/FKB-kids-stories-dive.pdf,CC BY 4.0,"Corals are both plants and animals. Thousands of little algae live inside corals, and give them energy to grow. They have hard outer skeletons and grow into many different shapes. Plankton is the main source of food for many sea creatures. They are a mix of algae, bacteria, tiny animals, and the eggs and larvae of larger animals that float about with the ocean currents. Feather stars may look like plants, but they're really animals. They use their feather-like ‘arms' to catch and eat bits of floating plankton.
Parrotfish have strong teeth that form a parrot-like beak, which they use to scrape algae off hard coral. Some species don't mind eating bits of coral as well, and they later poop out a fine sand that washes up on land to form beautiful white beaches. Clownfish and sea anemones live together and help each other. The clownfish help the anemones by cleaning their tentacles and luring other fish for the anemone to eat. The anemones, in turn, allow the clownfish to hide among their poisonous tentacles without stinging them. 
Cleaner wrasses are small fish that keep bigger fish clean by feeding on their parasites and dead skin.",0.446698097,0.556644198,2
eb8c0bbe0,https://kids.frontiersin.org/article/10.3389/frym.2014.00015,CC BY 4.0,"A national study of over 1000 subjects of 8- to 18-year olds across the US found that almost all kids play video games, but most of them (91.5%) do not have a serious problem with it. This is a good thing – serious problems should not be extremely common. Nonetheless, this is not a small number of children. There are about 40 million children between 6 and 18 years in the US. If about 9 out of 10 play video games, and about 8.5% of those gamers would be classified as addicted, which means that over 3 million children today are playing in such a way that it is causing serious damage to their lives. These individuals should probably get some help, because we know that addiction can sometimes lead to quite severe issues. In a large study of over 3000 Singaporean children who were followed over 2 years, those children who became addicted also became more depressed, more anxious, more social phobic, and got worse grades than children who also played but did not get addicted. When children stopped being addicted, their depression and anxiety got better.",-0.050461806,0.5203370079999999,2
61e569be7,https://www.africanstorybook.org/#,CC BY 4.0,"Ape meets Crocodile by the lake. ""Where do you live?"" asks Ape, ""In the lake,"" says Crocodile. ""Where do you live?"" asks Crocodile. ""In the trees,"" says Ape. ""Can you swim?"" asks Crocodile. ""I cannot swim,"" says Ape. ""I can teach you."" ""We are friends. Do not be afraid,"" says Crocodile. ""Ape, my uncle is sick. He needs meat,"" says Crocodile. Ape is very afraid. Will Crocodile eat her? Ape wants to escape from Crocodile. Ape has an idea. ""I will give you my heart for him,"" Ape promises. ""My heart is in a tree on the land,"" says Ape. ""Will you fetch your heart?"" asks Crocodile. ""Yes,"" says Ape. Crocodile swims back to the land. Ape runs to the trees. ""You are not my friend. You lied!"" says Crocodile. ""We are not friends. You want to eat me!"" says Ape.",0.008822918,0.469588999,2
ac62c7f35,https://www.africanstorybook.org/,CC BY 4.0,"A long time ago in the land of the Zulu people, the King Jama ka Ndaba was very powerful, wise, fair and kind. 
But he had no children and he was worried that he would not have an heir. 
He prayed and made offerings to the gods but nothing happened. 
One night while the king was asleep, a witch came in a dream. 
""The gods have heard your plea and the queen will bear twins. One will rule the Zulu nation and the other will have magical powers,"" the witch said. 
Twins Mkabayi and Mmama were born but the queen cried for Mkabayi because the rule said that the first- born twin must be offered to the gods. 
Seeing the queen's sadness, the king said, ""From today, when twins are born, both babies will live."" 
The people celebrated but not all were happy with the king's new rule. 
The little girls grew beautifully. One day Mkabayi had a stick fight and defeated a boy who bullied children. 
""Go away, you cursed girl!"" said the boy. 
""Come back, Mkabayi!"" 
Mkabayi cried and ran into the forest where the frightening ghosts, Hornhead and Longtom lived.",-0.9285424520000001,0.48813986600000003,3
cd5e78485,https://kids.frontiersin.org/article/10.3389/frym.2019.00072,CC BY 4.0,"Our daily internal clocks are controlled by genes, which are small units of DNA passed down from our parents. These genes contain the code to produce proteins—molecules in the body that carry out specific jobs. Some of the genes that control our internal clocks produce proteins called ""activators"" and others produce proteins called ""suppressors."" Activators are proteins that turn a gene on, whereas suppressors are proteins that turn a gene off. In our daily internal clocks, we need two activators to bind together to turn on a gene. This gene is usually turned on in the morning. Once this gene is turned on, lots of different proteins are made, including the two suppressors. When there are lots of these suppressor proteins being made, we typically feel energetic and lively! Throughout the day, the concentration of these suppressor proteins increases in our bodies. By the evening, enough suppressor proteins are made to block the activators and turn off the gene. While you sleep, the suppressors in the bloodstream break down. During this breakdown, which occurs at nighttime, we feel tired and sleepy.",-0.41667149700000006,0.480744336,3
6d41c0d37,https://www.africanstorybook.org/,CC BY 4.0,"Once upon a time in a mountainous African village there lived a famous blacksmith. The villagers called him Ratshipi - the man of iron and steel. 
Ratshipi was known by everyone in the village. Villagers went to his shop every morning to watch him work. He seemed to be able to make anything with his iron and steel. 
Kgosi Mogale, the village chief, heard about Ratshipi's work. He sent his servants to bring Ratshipi to the palace. 
Ratshipi was happy to hear that Kgosi Mogale wanted to see him. ""I will be very happy to work for the chief,"" he said. 
So Ratshipi went to the palace. ""Ratshipi, I have heard about your good work,"" said Kgosi Mogale. ""I want you to do a very special task."" 
""With your iron and steel, I want you to build a man who can walk, cry real tears and bleed real human blood."" ""Impossible!"" thought Ratshipi. But no one could say no to the king in this village. 
Ratshipi could not sleep that night. How was he going to do this impossible task? He was very scared and very worried. 
Suddenly, Ratshipi remembered a wise old man Rapule. Perhaps he could help.",-0.222946427,0.459241004,3
4a2657f6c,https://kids.frontiersin.org/article/10.3389/frym.2013.00002,CC BY 4.0,"Flies have eyes that are very different from ours. Their eyes are called ""compound eyes"" because each eye is actually hundreds of little eyes compounded together. Each little eye has its own lens, rods, and cones, and transmits a unique signal to the fly's brain.
Though you may have heard differently, even though flies have compound eyes, they still see one image, just like us. This is because each little eye in the compound eye is pointed in a slightly different direction, so the light it senses is separate from the other little eyes.
The way a fly sees is similar to how a picture is formed on a computer. If you think of a picture on a computer, it is composed of many pixels that are in different places. Like the pixels in a picture on a computer, the information from the different little eyes gets put together to form an image. In this case, the fly's brain puts all the information from the little eyes together to make one image of what the fly sees.",0.17873449100000002,0.502267688,3
1ad3c0a9c,https://kids.frontiersin.org/article/10.3389/frym.2020.00100,CC BY 4.0,"In December 2019, several patients in Wuhan, China were reported to be suffering from unknown viral pneumonia. Soon after, more patients in that city were diagnosed with the same disease. On January 9, scientists identified a new virus as the cause of the mysterious disease. They found that the new virus belongs to a class of viruses called coronavirus, and so they named it SARS-CoV-2. The name comes from the disease it causes: severe acute respiratory syndrome; CoV stands for coronavirus, and the number 2 was added because it is the second coronavirus that causes a serious respiratory disease.
Next, scientists examined the DNA of the virus they recovered from a sick person and the results were surprising. They discovered that the new virus infecting humans is very similar to a coronavirus found in bats (96% similarity). This outcome led them to think that the virus must have jumped from bats to humans. But did SARS-CoV-2 jump directly from bats to humans? Or did it first infect an intermediate animal before it got to humans? So far, these questions remain unanswered, but scientists seem to agree that SARS-CoV-2 jumped from an animal to humans.",-0.004268138,0.470120065,3
92d29d8c7,https://kids.frontiersin.org/article/10.3389/frym.2014.00001,CC BY 4.0,"The distinction between fluid and crystallized intelligence is important because the two are influenced by different factors. While the former is more biologically determined and genetically predisposed, the latter is shaped more by experience. This is a little bit similar to what we know of sports: some people are more likely to develop stronger muscles than others, but this does not turn them automatically into world-class athletes. Instead, they need many years of training and experience to make it to the top. Likewise, people need to apply their fluid intelligence to a particular domain of knowledge, such as physics or history or neuroscience, to become really good at what they are doing.
When it comes to cognition, psychologists speak of a two-component model of cognitive development. By that, they mean that cognition is always a combination of some aspects of fluid intelligence and some aspects of crystallized intelligence, but the two components develop differently across the lifespan. After you are born, your body and brain develop and you become smarter without much effort.",-1.9890343190000002,0.5068696220000001,3
8f721c292,https://en.wikipedia.org/wiki/Incubator_(egg),CC BY-SA 3.0,"The incubator is an apparatus that is used to regulate environmental conditions such as temperature, humidity and turning for successful hatching of the fertile eggs placed in an enclosure. It is often used for growing bacterial cultures, hatching eggs artificially, or providing suitable conditions for a chemical or biological reaction. The incubator is recorded being used to hatch bird and reptile eggs. It lets the fetus inside the egg grow without the mother needing to be present to provide the warmth. Chicken eggs are recorded to hatch after about 21 days, but other species of birds can take a longer or shorter amount of time. Incubators are also used to raise birds.
An incubator should be able to set the perfect environment and condition for an egg to incubate because it regulates the factors such as temperature, humidity, and turning the eggs when necessary, so the egg is incubated properly because it plays the role of the hen in its natural state. The incubator also allows the egg to incubate while eliminating the external threats that could possibly harm the eggs.",-0.630143391,0.455193324,3
b025a7846,https://kids.frontiersin.org/article/10.3389/frym.2015.00018,CC BY 4.0,"Fog is an accumulation of tiny water droplets or ice crystals suspended above the surface of the Earth. It forms when moist air is cooled below a specific temperature and some of the water vapor condenses (turns to tiny liquid droplets). By definition, the weather is considered foggy when we cannot see more than 1000 m ahead. In his book, Robert L. May described fog ""as thick as white fizz"" and near zero visibility (it was ""dark and drear""), which suggests that the fog could have been one of two possible types: radiation fog or ice fog. Radiation fog happens when the ground cools the air above it by contact. Ice fog occurs when warm air interacts with extremely cold air and the water vapor changes directly into a solid, forming tiny ice crystals suspended in the air.
The ability of light to shine through fog varies according to the color of light.",-0.6916473470000001,0.45851655799999996,3
314809a6c,https://kids.frontiersin.org/article/10.3389/frym.2014.00005,CC BY 4.0,"Before the 8 weeks of game playing, we measured how well the children in the two training programs performed on tests of mental ability. After the 8 weeks of training, we tested both groups again, to see whether they had gotten better on these tests. The children who had played games like SET improved a lot on the reasoning test and showed improvements in spatial working memory and one of the speed measures. The children who had played games like Blink showed a different pattern: they got a lot faster on the speed measures but were not any better at reasoning. These results show that playing different kinds of games can sharpen different mental skills.
These are really exciting findings! However, our work is not done yet. For one thing, this study included only a small number of children. We would like to run this same experiment again with a larger group of children to make sure that we get the same findings. This is a process known as replication, and it is a really important part of scientific discovery.",-0.569187796,0.47498236,3
d5f23b194,https://www.commonlit.org/texts/pet-rocks,CC BY-NC-SA 2.0,"A ""pet rock"" was a collectible item that became wildly popular in the United States in the 1970s. Gary Dahl was the inventor of the pet rock; he was sitting in a bar in California in 1975, listening to his friends discuss the needs and annoyances of their pets. In response, he conceived the idea of a pet rock, which the owner would not have to bathe, groom, walk, or feed; the pet rocks could never become sick or be disobedient. Dahl joked that this would make them ""perfect pets.""
Although he was merely making a joke at first, Dahl eventually began to take the idea of the pet rock seriously. He actually packaged pet rocks and sold them for almost $17 by today's standards. He even wrote a 32-page instruction manual about caring for them, which spoke of the rock as if it was an actual pet. The manual described in detail how to discipline the rock, teach it simple commands, and potty train it. Obviously, the instructions were highly ironic and humorous in tone, like the product itself. The rocks were ordinary gray stones, but they were marketed and sold as if they were actual animals.",0.979971046,0.547306916,3
52b8773a4,https://www.africanstorybook.org/,CC BY 4.0,"One morning Old Jackal woke up to find his son sleeping in the sun. The food was not ready and the goats were still in the kraal! ""Young man, you are so lazy! Go and find a wife. I am too old to look after you,"" said Jackal's father. So, Jackal jumped up and took the goats out to graze. 
In the bush, he saw something shining on a rock. He went closer and closer to the rock. The closer he got, the more beautiful the shine was. Perhaps this was the wife for him! 
""You are beautiful,"" said Jackal to the shine. ""But who are you? Why are you alone?"" ""I am the sun,"" the shine answered. ""My family left me here when they moved on. They did not want to carry me. I am too hot."" 
The jackal said, ""But you are so beautiful! I will carry you. I will take you home to meet my father."" ""All right, you can carry me. But do not complain when I get too hot for you,"" said the sun. 
So, Jackal put the sun on his back and started the journey home. Before long, the sun was burning Jackal's fur.",0.37850142200000003,0.491765874,3
10112f396,https://kids.frontiersin.org/article/10.3389/frym.2019.00127,CC BY 4.0,"Before we dive into talking about brain injury, we want to introduce something scientists call the Monroe-Kellie Doctrine, which is important for understanding how traumatic brain injury (TBI) happens. Think about your skull like a suitcase. If you are packing for a trip, you can only fit in a certain number of items. So, if you pack too many clothes, you would not be able to pack other things, like your favorite book. The Monroe-Kellie Doctrine states that there is a limited amount of space in the skull to hold all of the cells that make up the brain tissue, the blood that supplies oxygen to the tissue, and a special type of fluid that cushions the brain, called cerebrospinal fluid. So, because the space is limited, if there is an increase in any one of these three things, one or both of the other two will have to decrease. That means that if you hit your head and the brain swells, there will be less room for blood, which could mean the brain will become even more injured.",-0.169105333,0.489798625,3
8c9a2b4ee,https://simple.wikipedia.org/wiki/Paleontology,CC BY-SA 3.0 and GFDL,"Paleontology is the study of fossils of living things, and their phylogeny (evolutionary relationships). It depends on basic sciences such as zoology, botany and historical geology. The term paleobiology implies that the study will investigate the paleoecology of the groups in question.
In paleozoology, the evolution of those phyla with fossil records are studied: see List of animal phyla. In paleobotany, fossil plants are studied. In historical geology the formation, sequence and dating of rock strata give information about past environments.
A fossil is any kind of life that is more than ten thousand years old and preserved in any form that we can study today. The fossil record is always incomplete, and later discoveries may extend the known survival of a group. See Lazarus taxon.
Some paleontologists study fossils of microorganisms, living things that are too small to see without a microscope, while other paleontologists study fossils of giant dinosaurs.",-1.644198296,0.47569242100000003,3
dfefb0086,https://simple.wikipedia.org/wiki/Sumer,CC BY-SA 3.0 and GFDL,"The Sumerians made their clothing by using the natural resources that were available to them. Clothing was made from wool or flax which Sumerians could raise and harvest. How thick or how coarse the clothing was related to the season in which it was worn. Heavier clothing was worn in the winter, lighter clothing in the summer.
Men were bare-chested and wore skirt-like clothes that tied at the waist. Women usually wore dresses that covered them from their shoulders to their ankles. The right arm and shoulder were left uncovered. Men were either clean shaven or had long hair and beards. Women wore their hair long, but they usually braided it and wrapped it around their heads. When entertaining guests, women placed headdresses in their hair.
Although both rich and poor Sumerians wore the same style of clothing, the richer Sumerians wore clothing that was made out of expensive and luxurious materials. Rich women and princesses also wore clothing that was colorful and bright.",0.294498053,0.537550773,3
7005971ef,https://en.wikibooks.org/wiki/Wikijunior:Human_Body/Digestive_System/Stomach,CC BY-SA 3.0,"At the top of the stomach is a tube where food comes in from the esophagus. When you swallow, this tube opens so food can go in the stomach.
The stomach is made of muscle. These muscles help to break down food by mashing it into smaller pieces. The muscles also make waves pushing the food further down the digestive track. This is called peristalsis and happens from the esophagus all the way to the large intestine.
The stomach is lined with glands. These special cells make a liquid that is released into the stomach. This liquid is called gastric juice. The gastric juice has acid in it and helps break down or digest food.
The bottom part of the stomach is called the pyloric area. At the bottom of the stomach is another opening. This leads to the small intestine.",1.029667868,0.539303396,3
0d3a8f33b,https://en.wikipedia.org/wiki/Big_data,CC BY-SA 3.0,"Big data is a term for data sets that are so large or complex that traditional data processing applications are inadequate. Challenges include analysis, capture, data curation, search, sharing, storage, transfer, visualization, querying, updating and information privacy. The term often refers simply to the use of predictive analytics, user behavior analytics, or certain other advanced data analytics methods that extract value from data, and seldom to a particular size of data set. Accuracy in big data may lead to more confident decision making, and better decisions can result in greater operational efficiency, cost reduction and reduced risk.
Analysis of data sets can find new correlations to ""spot business trends, prevent diseases, combat crime and so on."" Scientists, business executives, practitioners of medicine, advertising and governments alike regularly meet difficulties with large data sets in areas including Internet search, finance, urban informatics, and business informatics.",-1.634185368,0.517197142,3
62e7568a4,https://en.wikipedia.org/wiki/Earthquake,CC BY-SA 3.0,"An earthquake (also known as a quake, tremor or temblor) is the perceptible shaking of the surface of the Earth, resulting from the sudden release of energy in the Earth's crust that creates seismic waves. Earthquakes can be violent enough to toss people around and destroy whole cities. The seismicity or seismic activity of an area refers to the frequency, type and size of earthquakes experienced over a period of time.
Earthquakes are measured using observations from seismometers. The moment magnitude is the most common scale on which earthquakes larger than approximately 5 are reported for the entire globe. The more numerous earthquakes smaller than magnitude 5 reported by national seismological observatories are measured mostly on the local magnitude scale, also referred to as the Richter magnitude scale. These two scales are numerically similar over their range of validity. Magnitude 3 or lower earthquakes are mostly imperceptible or weak and magnitude 7 and over potentially cause serious damage over larger areas, depending on their depth.",-0.403295095,0.47648645,3
d8f9566b2,https://simple.wikipedia.org/wiki/Constitution,CC BY-SA 3.0 and GFDL,"The constitution of a country (or a state) is a special type of law document that tells how its government is supposed to work. It tells how the country's leaders are to be chosen and how long they get to stay in office, how new laws are made and old laws are to be changed or removed based on law, what kind of people are allowed to vote and what other rights they are guaranteed, and how the constitution can be changed.
Limits are put on the Government in how much power they have within the Constitution (see Rule of Law). On the other hand, countries with repressive or corrupt governments frequently do not stick to their constitutions or have bad constitutions without giving freedom to citizens and others. This can be known as dictatorship or simply ""bending the rules."" A Constitution is often a way of uniting within a Federation.",-0.581659268,0.49428894,3
